,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
149,200,1056.856959145592,1.6482436440000008,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 2, 4, 15, 16]",50,0.2,2000
150,300,1047.660873051052,2.3878505079999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16]",50,0.2,2000
151,400,1047.6608730510516,3.117015986,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2]",50,0.2,2000
152,500,930.1466959174435,3.845199525,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
153,600,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
154,700,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
155,800,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
156,900,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
157,1000,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
158,1500,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
159,2000,930.1466959174435,4.125427331999999,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 11, 1, 4, 15, 17, 13, 12, 2]",50,0.2,2000
160,0,2633.137458865322,0.0030164740000024892,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",50,0.3,2000
161,10,1648.8652296679627,0.10156890600000068,"[8, 5, 19, 10, 14, 18, 9, 6, 15, 11, 1, 17, 2, 12, 16, 13, 7, 4, 3, 0]",50,0.3,2000
162,25,1438.9120536410235,0.23184245400000236,"[8, 0, 18, 19, 10, 14, 13, 16, 5, 1, 7, 9, 4, 6, 15, 11, 12, 17, 2, 3]",50,0.3,2000
163,50,1291.312486783049,0.4367030430000014,"[8, 0, 18, 19, 10, 14, 5, 16, 13, 15, 7, 9, 6, 4, 1, 11, 12, 17, 2, 3]",50,0.3,2000
164,75,1172.7724052621707,0.6429073590000023,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 15, 6, 9, 7, 4, 1, 11, 17, 0]",50,0.3,2000
165,100,1035.1422159305448,0.8420255149999996,"[18, 0, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 6, 9, 7, 1, 4, 3]",50,0.3,2000
166,125,1028.5216081002761,1.046640656000001,"[18, 0, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 4, 6, 9, 7, 1, 15, 3]",50,0.3,2000
167,150,990.9218637900406,1.2589659490000003,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 4, 6, 9, 7, 1, 15, 0]",50,0.3,2000
168,175,975.2733475466104,1.458120055000002,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 4, 1, 9, 7, 15, 6, 0]",50,0.3,2000
169,200,919.1540586422885,1.6633438980000008,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
170,300,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
171,400,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
172,500,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
173,600,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
174,700,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
175,800,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
176,900,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
177,1000,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
178,1500,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
179,2000,919.1540586422885,2.369300708000001,"[18, 3, 8, 19, 10, 14, 5, 16, 2, 12, 13, 17, 11, 15, 4, 1, 7, 9, 6, 0]",50,0.3,2000
180,0,2633.137458865322,0.0026669340000005093,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",50,0.4,2000
181,10,1656.8173484061288,0.101739405,"[8, 19, 18, 13, 16, 1, 7, 9, 4, 6, 15, 11, 17, 12, 5, 2, 0, 10, 14, 3]",50,0.4,2000
182,25,1353.7844715711033,0.23544119299999977,"[19, 18, 8, 15, 4, 1, 11, 17, 13, 16, 7, 9, 6, 0, 3, 2, 12, 14, 5, 10]",50,0.4,2000
183,50,1210.0944752107623,0.4484346710000011,"[19, 8, 3, 18, 0, 15, 4, 1, 11, 17, 13, 2, 6, 9, 7, 12, 16, 5, 14, 10]",50,0.4,2000
184,75,1136.8491073444577,0.6600305760000005,"[19, 8, 3, 18, 0, 6, 4, 1, 11, 17, 13, 12, 2, 7, 9, 15, 16, 5, 14, 10]",50,0.4,2000
185,100,1136.8491073444577,0.8689055759999995,"[19, 8, 3, 18, 0, 6, 4, 1, 11, 17, 13, 12, 2, 7, 9, 15, 16, 5, 14, 10]",50,0.4,2000
186,125,1056.8569591455919,1.0771195039999988,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 2, 4, 15, 16, 5, 14, 10]",50,0.4,2000
187,150,1056.8569591455919,1.2895191210000014,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 2, 4, 15, 16, 5, 14, 10]",50,0.4,2000
188,175,1056.8569591455919,1.48990388,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 2, 4, 15, 16, 5, 14, 10]",50,0.4,2000
189,200,1054.3606752161313,1.695101183000002,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 15, 4, 2, 16, 5, 14, 10]",50,0.4,2000
190,300,1047.6608730510518,2.421462161000001,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
191,400,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
192,500,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
193,600,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
194,700,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
195,800,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
196,900,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
197,1000,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
198,1500,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
199,2000,1047.6608730510518,2.4706724320000006,"[19, 8, 3, 18, 0, 6, 9, 7, 1, 11, 17, 13, 12, 4, 15, 2, 16, 5, 14, 10]",50,0.4,2000
200,0,2633.137458865322,0.00559949299999829,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",100,0.05,2000
201,10,1629.367768951021,0.18341658099999947,"[15, 5, 18, 3, 19, 0, 10, 14, 8, 7, 6, 9, 1, 11, 17, 13, 16, 12, 2, 4]",100,0.05,2000
202,25,1386.6329658017087,0.42784371099999774,"[15, 11, 17, 13, 16, 8, 18, 3, 19, 10, 14, 5, 0, 6, 1, 9, 7, 12, 2, 4]",100,0.05,2000
203,50,1347.604405870696,0.805574945,"[15, 11, 17, 13, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 1, 7, 9, 4, 12, 2]",100,0.05,2000
204,75,1218.4786466711425,1.1809778129999984,"[15, 11, 17, 13, 12, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1, 4, 2]",100,0.05,2000
205,100,1211.4347346457387,1.5548304480000006,"[15, 4, 17, 13, 12, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1, 11, 2]",100,0.05,2000
206,125,1207.5342232738722,1.9334871790000001,"[15, 4, 11, 17, 13, 12, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1, 2]",100,0.05,2000
207,150,1040.5880042261663,2.312869755999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
208,175,1040.5880042261663,2.6900633999999997,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
209,200,1040.5880042261663,3.0679759749999995,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
210,300,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
211,400,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
212,500,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
213,600,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
214,700,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
215,800,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
216,900,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
217,1000,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
218,1500,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
219,2000,1040.5880042261663,3.716557687999998,"[4, 15, 11, 17, 13, 12, 2, 16, 3, 18, 8, 19, 10, 14, 5, 0, 6, 9, 7, 1]",100,0.05,2000
220,0,2633.137458865322,0.005464634999999163,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",100,0.1,2000
221,10,1606.8274091752721,0.17520804699999815,"[17, 7, 1, 19, 18, 3, 8, 4, 9, 6, 15, 11, 12, 13, 2, 16, 14, 10, 5, 0]",100,0.1,2000
222,25,1327.9745139384497,0.41694727699999845,"[19, 8, 3, 18, 5, 17, 7, 9, 6, 15, 1, 4, 11, 12, 13, 2, 16, 14, 10, 0]",100,0.1,2000
223,50,1212.0193564813583,0.7954643959999999,"[19, 8, 0, 18, 3, 5, 17, 11, 1, 4, 7, 9, 6, 15, 12, 13, 2, 16, 14, 10]",100,0.1,2000
224,75,1183.1445440760108,1.1789234429999986,"[19, 8, 0, 18, 3, 5, 2, 11, 1, 4, 7, 9, 6, 15, 17, 12, 13, 16, 14, 10]",100,0.1,2000
225,100,1160.8500653852414,1.5571856159999982,"[19, 8, 0, 18, 3, 16, 2, 11, 1, 4, 7, 9, 6, 15, 17, 12, 13, 5, 14, 10]",100,0.1,2000
226,125,1152.6628618688335,1.9391796429999992,"[19, 8, 0, 18, 3, 5, 16, 2, 11, 4, 1, 7, 9, 6, 15, 17, 13, 12, 14, 10]",100,0.1,2000
227,150,1152.6628618688335,2.316709223,"[19, 8, 0, 18, 3, 5, 16, 2, 11, 4, 1, 7, 9, 6, 15, 17, 13, 12, 14, 10]",100,0.1,2000
228,175,1146.1877751124412,2.706159979999999,"[19, 8, 0, 18, 3, 5, 16, 2, 15, 4, 1, 7, 9, 6, 11, 17, 13, 12, 14, 10]",100,0.1,2000
229,200,1109.690306117957,3.089224583,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
230,300,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
231,400,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
232,500,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
233,600,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
234,700,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
235,800,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
236,900,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
237,1000,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
238,1500,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
239,2000,1109.690306117957,4.498590917999998,"[19, 8, 0, 18, 3, 5, 16, 2, 1, 4, 15, 6, 9, 7, 11, 17, 13, 12, 14, 10]",100,0.1,2000
240,0,2633.137458865322,0.005576398000002314,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",100,0.2,2000
241,10,1788.0657154063986,0.19164681600000222,"[4, 11, 6, 3, 19, 10, 5, 13, 18, 8, 0, 9, 7, 17, 1, 15, 16, 14, 2, 12]",100,0.2,2000
242,25,1123.2760223478895,0.4377699160000006,"[5, 10, 19, 8, 18, 3, 0, 6, 9, 7, 1, 11, 4, 15, 16, 14, 13, 17, 12, 2]",100,0.2,2000
243,50,936.8818039891685,0.8314541760000012,"[5, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 14]",100,0.2,2000
244,75,919.1540586422888,1.2131802829999998,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
245,100,919.1540586422888,1.5972269019999992,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
246,125,919.1540586422888,1.982939431000002,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
247,150,919.1540586422888,2.3944068119999997,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
248,175,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
249,200,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
250,300,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
251,400,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
252,500,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
253,600,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
254,700,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
255,800,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
256,900,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
257,1000,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
258,1500,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
259,2000,919.1540586422888,2.4610481790000023,"[14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 5]",100,0.2,2000
260,0,2633.137458865322,0.006572828000003028,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",100,0.3,2000
261,10,1679.650282720851,0.18700077900000167,"[17, 7, 1, 6, 9, 14, 5, 13, 3, 19, 10, 18, 8, 0, 4, 15, 11, 12, 16, 2]",100,0.3,2000
262,25,1431.3196317545314,0.4872638579999986,"[3, 10, 19, 18, 8, 5, 14, 17, 7, 1, 9, 6, 0, 4, 15, 11, 12, 13, 2, 16]",100,0.3,2000
263,50,1244.1217824746873,0.9009678440000002,"[6, 0, 3, 8, 18, 19, 10, 5, 14, 16, 11, 7, 1, 9, 4, 15, 17, 12, 13, 2]",100,0.3,2000
264,75,1167.926723050791,1.3351214830000018,"[6, 0, 3, 18, 8, 19, 10, 14, 5, 16, 13, 17, 11, 7, 9, 1, 4, 2, 12, 15]",100,0.3,2000
265,100,1136.7068184432326,1.7451539070000024,"[6, 0, 3, 18, 8, 19, 10, 14, 5, 16, 2, 1, 11, 7, 9, 4, 17, 13, 12, 15]",100,0.3,2000
266,125,1086.1021798300549,2.140488339000001,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
267,150,1086.1021798300549,2.5270019439999984,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
268,175,1086.1021798300549,2.915369627000004,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
269,200,1086.1021798300549,3.2948551429999995,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
270,300,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
271,400,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
272,500,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
273,600,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
274,700,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
275,800,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
276,900,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
277,1000,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
278,1500,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
279,2000,1086.1021798300549,3.629230262,"[6, 0, 18, 3, 8, 19, 10, 14, 5, 16, 2, 4, 1, 9, 7, 11, 17, 13, 12, 15]",100,0.3,2000
280,0,2633.137458865322,0.006418764999999382,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",100,0.4,2000
281,10,1570.1618940857134,0.18563263400000096,"[4, 11, 12, 2, 14, 10, 19, 3, 5, 17, 13, 16, 8, 18, 6, 7, 9, 1, 0, 15]",100,0.4,2000
282,25,1221.392506698093,0.42974273000000096,"[4, 11, 17, 12, 13, 14, 10, 19, 3, 5, 2, 16, 8, 18, 0, 6, 15, 9, 7, 1]",100,0.4,2000
283,50,1168.8349419832475,0.8209957810000006,"[15, 4, 11, 17, 12, 13, 14, 10, 19, 3, 5, 16, 2, 18, 8, 0, 6, 9, 7, 1]",100,0.4,2000
284,75,1096.6576836666102,1.210207023999999,"[15, 4, 7, 1, 11, 2, 12, 13, 17, 16, 14, 10, 5, 19, 3, 18, 8, 0, 6, 9]",100,0.4,2000
285,100,1004.3290599254719,1.6056151900000017,"[15, 4, 1, 9, 7, 11, 2, 12, 13, 17, 16, 5, 14, 10, 19, 3, 18, 8, 0, 6]",100,0.4,2000
286,125,936.8192704553232,2.009729679000003,"[15, 4, 1, 9, 7, 11, 17, 12, 13, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
287,150,917.947638057735,2.404633818999997,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
288,175,917.947638057735,2.790805524999996,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
289,200,917.947638057735,3.178506992999999,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
290,300,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
291,400,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
292,500,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
293,600,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
294,700,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
295,800,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
296,900,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
297,1000,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
298,1500,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
299,2000,917.947638057735,3.7501561970000026,"[15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6]",100,0.4,2000
