,Iteration,Time,Fitness,Temperature,max_iters
1494,1494,0.09110875299999988,6.0,10,1200
1495,1495,0.09119810499999992,6.0,10,1200
1496,1496,0.09125754999999991,6.0,10,1200
1497,1497,0.09134589400000004,7.0,10,1200
1498,1498,0.09143405999999987,6.0,10,1200
1499,1499,0.09152218899999998,6.0,10,1200
1500,1500,0.09161345799999987,6.0,10,1200
1501,1501,0.0916750369999999,6.0,10,1200
1502,1502,0.09176642099999999,6.0,10,1200
1503,1503,0.09185685399999999,6.0,10,1200
1504,1504,0.09194822799999991,6.0,10,1200
1505,1505,0.09203847099999996,6.0,10,1200
1506,1506,0.09212621999999993,6.0,10,1200
1507,1507,0.09221702399999998,6.0,10,1200
1508,1508,0.09230865799999988,6.0,10,1200
1509,1509,0.09239716900000006,9.0,10,1200
1510,1510,0.092527421,9.0,10,1200
1511,1511,0.09263450499999992,9.0,10,1200
1512,1512,0.09272202399999996,9.0,10,1200
1513,1513,0.09281229599999996,9.0,10,1200
1514,1514,0.09290097500000005,9.0,10,1200
1515,1515,0.0929895409999999,9.0,10,1200
1516,1516,0.09307618299999998,10.0,10,1200
1517,1517,0.09317558800000003,10.0,10,1200
1518,1518,0.0932617389999999,12.0,10,1200
1519,1519,0.09334994600000002,12.0,10,1200
1520,1520,0.09343979599999996,12.0,10,1200
1521,1521,0.09352955600000001,12.0,10,1200
1522,1522,0.09369500399999997,12.0,10,1200
1523,1523,0.09377780699999994,12.0,10,1200
1524,1524,0.093928024,12.0,10,1200
1525,1525,0.09401870700000003,11.0,10,1200
1526,1526,0.09410768000000003,11.0,10,1200
1527,1527,0.09416707099999999,11.0,10,1200
1528,1528,0.09422731400000006,11.0,10,1200
1529,1529,0.09428765099999992,11.0,10,1200
1530,1530,0.09434783699999993,11.0,10,1200
1531,1531,0.09443728699999987,11.0,10,1200
1532,1532,0.09452395400000002,13.0,10,1200
1533,1533,0.09461433999999991,13.0,10,1200
1534,1534,0.09470271900000005,13.0,10,1200
1535,1535,0.09479144699999997,13.0,10,1200
1536,1536,0.09485029700000003,13.0,10,1200
1537,1537,0.09493171399999989,13.0,10,1200
1538,1538,0.09503774399999987,16.0,10,1200
1539,1539,0.09512456700000005,16.0,10,1200
1540,1540,0.09521496099999993,16.0,10,1200
1541,1541,0.09530505500000008,15.0,10,1200
1542,1542,0.09539286699999994,15.0,10,1200
1543,1543,0.09545234699999994,15.0,10,1200
1544,1544,0.095540913,15.0,10,1200
1545,1545,0.09560072400000008,15.0,10,1200
1546,1546,0.09569031900000002,15.0,10,1200
1547,1547,0.09575255500000002,15.0,10,1200
1548,1548,0.09584163199999995,16.0,10,1200
1549,1549,0.09593193200000005,16.0,10,1200
1550,1550,0.09601936599999994,16.0,10,1200
1551,1551,0.09610688,16.0,10,1200
1552,1552,0.09619633900000002,16.0,10,1200
1553,1553,0.09628516599999992,16.0,10,1200
1554,1554,0.09637324299999994,16.0,10,1200
1555,1555,0.09643393799999989,16.0,10,1200
1556,1556,0.09649465200000007,16.0,10,1200
1557,1557,0.09655504599999998,16.0,10,1200
1558,1558,0.09664526500000004,16.0,10,1200
1559,1559,0.09673390599999987,16.0,10,1200
1560,1560,0.09680438499999999,16.0,10,1200
1561,1561,0.09689693900000007,16.0,10,1200
1562,1562,0.096985922,16.0,10,1200
1563,1563,0.09707624300000006,16.0,10,1200
1564,1564,0.10856013299999989,16.0,10,1200
1565,1565,0.10868454000000005,16.0,10,1200
1566,1566,0.10875633399999995,16.0,10,1200
1567,1567,0.108824523,16.0,10,1200
1568,1568,0.10897409800000002,16.0,10,1200
1569,1569,0.10910177599999993,16.0,10,1200
1570,1570,0.10918646200000004,16.0,10,1200
1571,1571,0.10935532599999997,16.0,10,1200
1572,1572,0.10952172999999998,16.0,10,1200
1573,1573,0.10963686900000003,15.0,10,1200
1574,1574,0.10974874499999987,15.0,10,1200
1575,1575,0.10988996399999995,15.0,10,1200
1576,1576,0.10997825400000005,14.0,10,1200
1577,1577,0.11006610000000006,14.0,10,1200
1578,1578,0.11015594500000003,14.0,10,1200
1579,1579,0.11021805899999992,14.0,10,1200
1580,1580,0.11030629300000006,14.0,10,1200
1581,1581,0.11039727999999993,14.0,10,1200
1582,1582,0.11048632499999989,14.0,10,1200
1583,1583,0.11057711599999998,14.0,10,1200
1584,1584,0.11063980900000003,14.0,10,1200
1585,1585,0.11076137000000008,14.0,10,1200
1586,1586,0.11084932199999997,14.0,10,1200
1587,1587,0.11093721599999995,14.0,10,1200
1588,1588,0.11109863800000008,14.0,10,1200
1589,1589,0.11120018199999993,14.0,10,1200
1590,1590,0.11130312500000006,14.0,10,1200
1591,1591,0.11140279099999995,14.0,10,1200
1592,1592,0.11146513499999999,14.0,10,1200
1593,1593,0.11155828299999992,14.0,10,1200
1594,1594,0.11164470000000004,18.0,10,1200
1595,1595,0.11173571999999998,18.0,10,1200
1596,1596,0.11182564499999992,18.0,10,1200
1597,1597,0.11188760900000005,18.0,10,1200
1598,1598,0.11194980099999996,18.0,10,1200
1599,1599,0.11204039600000004,18.0,10,1200
1600,1600,0.11210252899999995,18.0,10,1200
1601,1601,0.112241174,18.0,10,1200
1602,1602,0.11238247600000006,18.0,10,1200
1603,1603,0.11247489599999994,19.0,10,1200
1604,1604,0.11256645899999995,19.0,10,1200
1605,1605,0.11265553099999992,19.0,10,1200
1606,1606,0.11274139399999994,24.0,10,1200
1607,1607,0.11282145900000007,24.0,10,1200
1608,1608,0.11288536400000004,24.0,10,1200
1609,1609,0.11298125600000009,24.0,10,1200
1610,1610,0.11308669699999996,24.0,10,1200
1611,1611,0.11317713400000007,24.0,10,1200
1612,1612,0.11323780800000005,24.0,10,1200
1613,1613,0.11330006399999992,24.0,10,1200
1614,1614,0.11336199699999994,24.0,10,1200
1615,1615,0.11345198499999998,24.0,10,1200
1616,1616,0.11354260299999996,24.0,10,1200
1617,1617,0.11360518400000008,24.0,10,1200
1618,1618,0.11373476000000005,24.0,10,1200
1619,1619,0.1138190269999999,24.0,10,1200
1620,1620,0.11388238299999998,24.0,10,1200
1621,1621,0.11394461599999994,24.0,10,1200
1622,1622,0.11406338400000005,24.0,10,1200
1623,1623,0.11414531300000008,24.0,10,1200
1624,1624,0.11423950300000008,24.0,10,1200
1625,1625,0.11438337399999998,24.0,10,1200
1626,1626,0.11444702099999993,24.0,10,1200
1627,1627,0.11451007599999996,24.0,10,1200
1628,1628,0.11457245199999999,24.0,10,1200
1629,1629,0.114720127,24.0,10,1200
1630,1630,0.11481841599999987,24.0,10,1200
1631,1631,0.114914921,24.0,10,1200
1632,1632,0.11500941599999992,24.0,10,1200
1633,1633,0.11507287599999994,24.0,10,1200
1634,1634,0.1151632279999999,24.0,10,1200
1635,1635,0.11525383099999997,24.0,10,1200
1636,1636,0.11546182400000005,24.0,10,1200
1637,1637,0.11553015500000008,24.0,10,1200
1638,1638,0.11562522299999989,24.0,10,1200
1639,1639,0.11568836300000007,24.0,10,1200
1640,1640,0.11578089899999999,24.0,10,1200
1641,1641,0.11587478799999995,24.0,10,1200
1642,1642,0.1159855139999999,24.0,10,1200
1643,1643,0.11606729599999999,24.0,10,1200
1644,1644,0.11619034100000003,24.0,10,1200
1645,1645,0.11638868099999988,24.0,10,1200
1646,1646,0.11659363599999994,24.0,10,1200
1647,1647,0.11668924299999994,24.0,10,1200
1648,1648,0.11675325700000005,24.0,10,1200
1649,1649,0.11684452499999987,24.0,10,1200
1650,1650,0.11693688599999996,24.0,10,1200
1651,1651,0.11702905100000005,24.0,10,1200
1652,1652,0.11711772100000006,25.0,10,1200
1653,1653,0.11720771299999999,25.0,10,1200
1654,1654,0.11727025800000002,25.0,10,1200
1655,1655,0.11736413299999993,25.0,10,1200
1656,1656,0.1174550969999999,27.0,10,1200
1657,1657,0.11754467699999993,27.0,10,1200
1658,1658,0.11763455399999989,27.0,10,1200
1659,1659,0.11772667299999995,27.0,10,1200
1660,1660,0.11781752099999987,27.0,10,1200
1661,1661,0.11787976599999994,27.0,10,1200
1662,1662,0.11794349999999998,27.0,10,1200
1663,1663,0.11803706199999997,27.0,10,1200
1664,1664,0.13077279799999997,27.0,10,1200
1665,1665,0.13088598900000004,26.0,10,1200
1666,1666,0.1309592799999999,26.0,10,1200
1667,1667,0.13106076999999994,26.0,10,1200
1668,1668,0.13112998200000003,26.0,10,1200
1669,1669,0.1312284319999999,26.0,10,1200
1670,1670,0.13129866499999987,26.0,10,1200
1671,1671,0.1313680559999999,26.0,10,1200
1672,1672,0.13143503600000006,26.0,10,1200
1673,1673,0.13153189900000006,26.0,10,1200
1674,1674,0.13160083499999997,26.0,10,1200
1675,1675,0.13166946599999996,26.0,10,1200
1676,1676,0.13173687499999986,26.0,10,1200
1677,1677,0.13184882899999995,26.0,10,1200
1678,1678,0.13194326099999998,26.0,10,1200
1679,1679,0.13200820600000007,26.0,10,1200
1680,1680,0.13207275299999988,26.0,10,1200
1681,1681,0.13216460800000007,26.0,10,1200
1682,1682,0.132229516,26.0,10,1200
1683,1683,0.13229374999999988,26.0,10,1200
1684,1684,0.13235623000000007,26.0,10,1200
1685,1685,0.13241882599999988,26.0,10,1200
1686,1686,0.13251218399999987,26.0,10,1200
1687,1687,0.132575235,26.0,10,1200
1688,1688,0.132738378,26.0,10,1200
1689,1689,0.132899428,26.0,10,1200
1690,1690,0.132998567,26.0,10,1200
1691,1691,0.13319254999999997,26.0,10,1200
1692,1692,0.13333803,26.0,10,1200
1693,1693,0.1334075079999999,26.0,10,1200
1694,1694,0.13347341599999996,26.0,10,1200
1695,1695,0.13356876100000004,26.0,10,1200
1696,1696,0.13363449999999988,26.0,10,1200
1697,1697,0.13369820199999993,26.0,10,1200
1698,1698,0.13376267200000003,26.0,10,1200
1699,1699,0.133827288,26.0,10,1200
1700,1700,0.13389223699999997,26.0,10,1200
1701,1701,0.13398617899999987,26.0,10,1200
1702,1702,0.13405149699999996,26.0,10,1200
1703,1703,0.13411438900000006,26.0,10,1200
1704,1704,0.13417747999999996,26.0,10,1200
1705,1705,0.13427001500000002,26.0,10,1200
1706,1706,0.13436072200000004,26.0,10,1200
1707,1707,0.1344249879999999,26.0,10,1200
1708,1708,0.134487617,26.0,10,1200
1709,1709,0.13455178199999995,26.0,10,1200
1710,1710,0.134614542,26.0,10,1200
1711,1711,0.1347065839999999,26.0,10,1200
1712,1712,0.13479956199999998,26.0,10,1200
1713,1713,0.13488496400000005,26.0,10,1200
1714,1714,0.13499648800000008,26.0,10,1200
1715,1715,0.135063221,26.0,10,1200
1716,1716,0.1351297199999999,26.0,10,1200
1717,1717,0.13519564500000003,26.0,10,1200
1718,1718,0.13529062400000003,26.0,10,1200
1719,1719,0.135385718,26.0,10,1200
1720,1720,0.1354733399999999,26.0,10,1200
1721,1721,0.13555366300000005,26.0,10,1200
1722,1722,0.1356438259999999,27.0,10,1200
1723,1723,0.135710247,27.0,10,1200
1724,1724,0.13580911299999987,27.0,10,1200
1725,1725,0.13590437499999997,27.0,10,1200
1726,1726,0.13599683899999992,27.0,10,1200
1727,1727,0.13609070499999998,27.0,10,1200
1728,1728,0.13618573999999994,27.0,10,1200
1729,1729,0.13627939099999997,27.0,10,1200
1730,1730,0.13634539099999987,27.0,10,1200
1731,1731,0.13644045800000004,27.0,10,1200
1732,1732,0.13650583199999988,27.0,10,1200
1733,1733,0.136569873,27.0,10,1200
1734,1734,0.1366333959999999,27.0,10,1200
1735,1735,0.136696441,27.0,10,1200
1736,1736,0.1367608979999999,27.0,10,1200
1737,1737,0.1368537809999999,27.0,10,1200
1738,1738,0.13694623499999992,27.0,10,1200
1739,1739,0.13704114600000006,27.0,10,1200
1740,1740,0.13710698499999996,27.0,10,1200
1741,1741,0.13720179300000002,27.0,10,1200
1742,1742,0.13726618299999993,27.0,10,1200
1743,1743,0.13735930400000007,27.0,10,1200
1744,1744,0.13742346400000005,27.0,10,1200
1745,1745,0.13748899800000003,27.0,10,1200
1746,1746,0.13755221799999995,27.0,10,1200
1747,1747,0.137617023,27.0,10,1200
1748,1748,0.13768246400000006,27.0,10,1200
1749,1749,0.13777480200000003,27.0,10,1200
1750,1750,0.13786579300000001,29.0,10,1200
1751,1751,0.13795695400000008,29.0,10,1200
1752,1752,0.138052171,29.0,10,1200
1753,1753,0.13811826700000007,29.0,10,1200
1754,1754,0.13818396799999988,29.0,10,1200
1755,1755,0.13830027100000009,29.0,10,1200
1756,1756,0.13844086999999994,30.0,10,1200
1757,1757,0.1385373219999999,30.0,10,1200
1758,1758,0.13862917799999996,32.0,10,1200
1759,1759,0.13869327399999998,32.0,10,1200
1760,1760,0.1387599799999999,32.0,10,1200
1761,1761,0.138854354,32.0,10,1200
1762,1762,0.13892037299999993,32.0,10,1200
1763,1763,0.138986096,32.0,10,1200
1764,1764,0.15177543300000007,32.0,10,1200
1765,1765,0.151882697,32.0,10,1200
1766,1766,0.15195453300000006,32.0,10,1200
1767,1767,0.15202358300000007,32.0,10,1200
1768,1768,0.15209223300000008,32.0,10,1200
1769,1769,0.15218814199999997,32.0,10,1200
1770,1770,0.15225457600000003,32.0,10,1200
1771,1771,0.1523198349999999,32.0,10,1200
1772,1772,0.15238653899999988,32.0,10,1200
1773,1773,0.15248199500000004,32.0,10,1200
1774,1774,0.15254895899999998,32.0,10,1200
1775,1775,0.15261400199999997,32.0,10,1200
1776,1776,0.15273323299999997,32.0,10,1200
1777,1777,0.15284101100000003,35.0,10,1200
1778,1778,0.15293383699999996,41.0,10,1200
1779,1779,0.15302024699999994,41.0,10,1200
1780,1780,0.15313782999999992,41.0,10,1200
1781,1781,0.15320782100000008,41.0,10,1200
1782,1782,0.15328364100000003,41.0,10,1200
1783,1783,0.15335619699999992,41.0,10,1200
1784,1784,0.1534419469999999,41.0,10,1200
1785,1785,0.15351005100000004,41.0,10,1200
1786,1786,0.15357971000000004,41.0,10,1200
1787,1787,0.1536494209999999,41.0,10,1200
1788,1788,0.15371824499999986,41.0,10,1200
1789,1789,0.1537871449999999,41.0,10,1200
1790,1790,0.15385567199999994,41.0,10,1200
1791,1791,0.15392222500000008,41.0,10,1200
1792,1792,0.15402068200000008,41.0,10,1200
1793,1793,0.15408882299999993,41.0,10,1200
1794,1794,0.15415757799999996,41.0,10,1200
1795,1795,0.15429461600000005,41.0,10,1200
1796,1796,0.1544214209999999,41.0,10,1200
1797,1797,0.15449210599999996,41.0,10,1200
1798,1798,0.15456030100000007,41.0,10,1200
1799,1799,0.15465832499999999,41.0,10,1200
1800,1800,0.15472755699999996,41.0,10,1200
1801,1801,0.15479662299999997,41.0,10,1200
1802,1802,0.15489416699999992,41.0,10,1200
1803,1803,0.15499154299999995,41.0,10,1200
1804,1804,0.1550623739999999,41.0,10,1200
1805,1805,0.15513329199999992,41.0,10,1200
1806,1806,0.155202603,41.0,10,1200
1807,1807,0.15527221400000002,41.0,10,1200
1808,1808,0.155339817,41.0,10,1200
1809,1809,0.15540645899999994,41.0,10,1200
1810,1810,0.15547370999999988,41.0,10,1200
1811,1811,0.15557414599999997,41.0,10,1200
1812,1812,0.15564567799999995,41.0,10,1200
1813,1813,0.155715555,41.0,10,1200
1814,1814,0.155814954,41.0,10,1200
1815,1815,0.15588459599999993,41.0,10,1200
1816,1816,0.15598295800000006,41.0,10,1200
1817,1817,0.15607941800000003,41.0,10,1200
1818,1818,0.15614714800000007,41.0,10,1200
1819,1819,0.15621712900000007,41.0,10,1200
1820,1820,0.15628635999999996,41.0,10,1200
1821,1821,0.1563696539999999,41.0,10,1200
1822,1822,0.15647117099999996,41.0,10,1200
1823,1823,0.15654361799999994,41.0,10,1200
1824,1824,0.15666893999999987,41.0,10,1200
1825,1825,0.15676271100000005,41.0,10,1200
1826,1826,0.15687241099999993,41.0,10,1200
1827,1827,0.15694738500000005,41.0,10,1200
1828,1828,0.1570503969999999,41.0,10,1200
1829,1829,0.15715149499999992,42.0,10,1200
1830,1830,0.15722408600000004,42.0,10,1200
1831,1831,0.15729799,42.0,10,1200
1832,1832,0.15738538099999988,42.0,10,1200
1833,1833,0.157457285,42.0,10,1200
1834,1834,0.15752837200000003,42.0,10,1200
1835,1835,0.15760053800000007,42.0,10,1200
1836,1836,0.15767314799999999,42.0,10,1200
1837,1837,0.15774442600000005,42.0,10,1200
1838,1838,0.1578155269999999,42.0,10,1200
1839,1839,0.15788668800000005,42.0,10,1200
1840,1840,0.15795916799999987,42.0,10,1200
1841,1841,0.15803071699999993,42.0,10,1200
1842,1842,0.15810177300000006,42.0,10,1200
1843,1843,0.158214882,42.0,10,1200
1844,1844,0.15833352600000006,42.0,10,1200
1845,1845,0.15845788599999988,42.0,10,1200
1846,1846,0.158563212,42.0,10,1200
1847,1847,0.15866565599999993,42.0,10,1200
1848,1848,0.15876695799999996,42.0,10,1200
1849,1849,0.15883944799999994,42.0,10,1200
1850,1850,0.15891102700000004,42.0,10,1200
1851,1851,0.15901345499999997,42.0,10,1200
1852,1852,0.15911561499999993,42.0,10,1200
1853,1853,0.15918831,42.0,10,1200
1854,1854,0.15925917599999995,42.0,10,1200
1855,1855,0.15933061000000004,42.0,10,1200
1856,1856,0.15940215300000005,42.0,10,1200
1857,1857,0.15947356899999998,42.0,10,1200
1858,1858,0.15957336600000005,42.0,10,1200
1859,1859,0.1596443409999999,42.0,10,1200
1860,1860,0.15971586599999998,42.0,10,1200
1861,1861,0.15978676699999994,42.0,10,1200
1862,1862,0.15985865200000005,42.0,10,1200
1863,1863,0.159929628,42.0,10,1200
1864,1864,0.173919712,42.0,10,1200
1865,1865,0.17400636299999994,42.0,10,1200
1866,1866,0.17408357899999993,42.0,10,1200
1867,1867,0.17415672800000004,42.0,10,1200
1868,1868,0.17422937400000005,42.0,10,1200
1869,1869,0.17430132899999995,42.0,10,1200
1870,1870,0.17437126399999991,42.0,10,1200
1871,1871,0.174439322,42.0,10,1200
1872,1872,0.17453643200000002,42.0,10,1200
1873,1873,0.174606869,42.0,10,1200
1874,1874,0.17470325200000003,44.0,10,1200
1875,1875,0.17477259499999986,44.0,10,1200
1876,1876,0.17484290099999988,44.0,10,1200
1877,1877,0.17491246000000005,44.0,10,1200
1878,1878,0.17512740599999987,44.0,10,1200
1879,1879,0.17523111700000005,44.0,10,1200
1880,1880,0.17530297799999994,44.0,10,1200
1881,1881,0.17537304100000006,44.0,10,1200
1882,1882,0.17544243799999992,44.0,10,1200
1883,1883,0.17551247199999986,44.0,10,1200
1884,1884,0.175582597,44.0,10,1200
1885,1885,0.175679484,47.0,10,1200
1886,1886,0.17575021700000004,47.0,10,1200
1887,1887,0.17582011899999994,47.0,10,1200
1888,1888,0.175890141,47.0,10,1200
1889,1889,0.17595904799999995,47.0,10,1200
1890,1890,0.17602823600000006,47.0,10,1200
1891,1891,0.176125195,49.0,10,1200
1892,1892,0.17628749100000007,49.0,10,1200
1893,1893,0.17650325700000002,49.0,10,1200
1894,1894,0.17661960799999998,49.0,10,1200
1895,1895,0.176709244,49.0,10,1200
1896,1896,0.17677973000000002,49.0,10,1200
1897,1897,0.176849021,49.0,10,1200
1898,1898,0.17691799799999997,49.0,10,1200
1899,1899,0.1769890759999999,49.0,10,1200
1900,1900,0.17706190100000008,49.0,10,1200
1901,1901,0.17713435,49.0,10,1200
1902,1902,0.177204111,49.0,10,1200
1903,1903,0.17727387699999997,49.0,10,1200
1904,1904,0.17734262200000006,49.0,10,1200
1905,1905,0.17741167499999988,49.0,10,1200
1906,1906,0.17748069799999988,49.0,10,1200
1907,1907,0.17755001000000004,49.0,10,1200
1908,1908,0.17761940600000004,49.0,10,1200
1909,1909,0.17768856999999993,49.0,10,1200
1910,1910,0.1777581319999999,49.0,10,1200
1911,1911,0.17782776100000008,49.0,10,1200
1912,1912,0.17789673099999992,49.0,10,1200
1913,1913,0.17796641699999993,49.0,10,1200
1914,1914,0.1780350049999999,49.0,10,1200
1915,1915,0.17810415099999988,49.0,10,1200
1916,1916,0.17817368199999994,49.0,10,1200
1917,1917,0.1782429809999999,49.0,10,1200
1918,1918,0.17831236000000006,49.0,10,1200
1919,1919,0.17838244699999994,49.0,10,1200
1920,1920,0.17845285600000005,49.0,10,1200
1921,1921,0.17852265700000003,49.0,10,1200
1922,1922,0.17859199299999995,49.0,10,1200
1923,1923,0.1787380409999999,49.0,10,1200
1924,1924,0.17886208199999998,49.0,10,1200
1925,1925,0.1789394609999999,49.0,10,1200
1926,1926,0.17901198699999998,49.0,10,1200
1927,1927,0.17908273799999996,49.0,10,1200
1928,1928,0.17915295600000003,49.0,10,1200
1929,1929,0.1792228039999999,49.0,10,1200
1930,1930,0.17931661500000007,49.0,10,1200
1931,1931,0.17940589400000007,49.0,10,1200
1932,1932,0.179476757,49.0,10,1200
1933,1933,0.17954660200000006,49.0,10,1200
1934,1934,0.17961649899999999,49.0,10,1200
1935,1935,0.17968706600000006,49.0,10,1200
1936,1936,0.17975758900000005,49.0,10,1200
1937,1937,0.17982831399999988,49.0,10,1200
1938,1938,0.17989960199999988,49.0,10,1200
1939,1939,0.17997021199999996,49.0,10,1200
1940,1940,0.18003974300000003,49.0,10,1200
1941,1941,0.18010965599999995,49.0,10,1200
1942,1942,0.1801785039999999,49.0,10,1200
1943,1943,0.18024843000000002,49.0,10,1200
1944,1944,0.18031786700000008,49.0,10,1200
1945,1945,0.1803872099999999,49.0,10,1200
1946,1946,0.18045620699999998,49.0,10,1200
1947,1947,0.18056518799999988,49.0,10,1200
1948,1948,0.180635165,49.0,10,1200
1949,1949,0.18070409500000006,49.0,10,1200
1950,1950,0.1807742349999999,49.0,10,1200
1951,1951,0.18084418300000005,49.0,10,1200
1952,1952,0.18091388200000003,49.0,10,1200
1953,1953,0.18098348099999995,49.0,10,1200
1954,1954,0.18105326599999993,49.0,10,1200
1955,1955,0.18112350900000007,49.0,10,1200
1956,1956,0.18121887400000003,50.0,10,1200
1957,1957,0.18128990700000003,50.0,10,1200
1958,1958,0.181358715,50.0,10,1200
1959,1959,0.18142834200000002,50.0,10,1200
1960,1960,0.18149746500000008,50.0,10,1200
1961,1961,0.18156794099999995,50.0,10,1200
1962,1962,0.18163891900000007,50.0,10,1200
1963,1963,0.181711937,50.0,10,1200
1964,1964,0.19473746999999997,50.0,10,1200
1965,1965,0.19481975400000007,50.0,10,1200
1966,1966,0.19489552300000001,50.0,10,1200
1967,1967,0.1949675019999999,50.0,10,1200
1968,1968,0.19504036599999997,50.0,10,1200
1969,1969,0.19511311200000003,50.0,10,1200
1970,1970,0.195186305,50.0,10,1200
1971,1971,0.19525704,50.0,10,1200
1972,1972,0.19534794499999997,50.0,10,1200
1973,1973,0.19552015700000003,50.0,10,1200
1974,1974,0.19560492699999998,50.0,10,1200
1975,1975,0.19568205699999996,50.0,10,1200
1976,1976,0.19575661200000005,50.0,10,1200
1977,1977,0.19582909599999998,50.0,10,1200
1978,1978,0.19589967799999997,50.0,10,1200
1979,1979,0.19597131199999995,50.0,10,1200
1980,1980,0.196042273,50.0,10,1200
1981,1981,0.19611377600000002,50.0,10,1200
1982,1982,0.19618388600000003,50.0,10,1200
1983,1983,0.19625490999999995,50.0,10,1200
1984,1984,0.1963266429999999,50.0,10,1200
1985,1985,0.19639857100000002,50.0,10,1200
1986,1986,0.1964705229999999,50.0,10,1200
1987,1987,0.19654288999999991,50.0,10,1200
1988,1988,0.196615792,50.0,10,1200
1989,1989,0.19668819700000006,50.0,10,1200
1990,1990,0.196843428,50.0,10,1200
1991,1991,0.19693911799999997,50.0,10,1200
1992,1992,0.19701286099999993,50.0,10,1200
1993,1993,0.19708458899999992,50.0,10,1200
1994,1994,0.1971559919999999,50.0,10,1200
1995,1995,0.19722749700000008,50.0,10,1200
1996,1996,0.19729899699999986,50.0,10,1200
1997,1997,0.19740352700000008,50.0,10,1200
1998,1998,0.19757960200000002,50.0,10,1200
1999,1999,0.19766613999999993,50.0,10,1200
2000,2000,0.19774282399999987,50.0,10,1200
2001,2001,0.197816596,50.0,10,1200
2002,2002,0.19788935000000007,50.0,10,1200
2003,2003,0.19796166300000007,50.0,10,1200
2004,2004,0.19803360800000003,50.0,10,1200
2005,2005,0.19810535000000007,50.0,10,1200
2006,2006,0.19817724299999995,50.0,10,1200
2007,2007,0.198249385,50.0,10,1200
2008,2008,0.19832176600000007,50.0,10,1200
2009,2009,0.19839360400000006,50.0,10,1200
2010,2010,0.19846573299999992,50.0,10,1200
2011,2011,0.19853687500000006,50.0,10,1200
2012,2012,0.1986084829999999,50.0,10,1200
2013,2013,0.19867955699999995,50.0,10,1200
2014,2014,0.1987509919999999,50.0,10,1200
2015,2015,0.19882216400000008,50.0,10,1200
2016,2016,0.19889368099999993,50.0,10,1200
2017,2017,0.19896876000000008,50.0,10,1200
2018,2018,0.19914411999999992,50.0,10,1200
2019,2019,0.1992411679999999,50.0,10,1200
2020,2020,0.19932969099999998,50.0,10,1200
2021,2021,0.19940222399999996,50.0,10,1200
2022,2022,0.19949547999999995,50.0,10,1200
2023,2023,0.19961346400000002,50.0,10,1200
2024,2024,0.19970579500000007,50.0,10,1200
2025,2025,0.19979229999999992,50.0,10,1200
2026,2026,0.199911913,50.0,10,1200
2027,2027,0.20005630400000007,50.0,10,1200
2028,2028,0.20020090899999987,50.0,10,1200
2029,2029,0.20029655699999993,50.0,10,1200
2030,2030,0.2003725329999999,50.0,10,1200
2031,2031,0.20046709500000004,50.0,10,1200
2032,2032,0.20055566600000008,50.0,10,1200
2033,2033,0.20062848300000002,50.0,10,1200
2034,2034,0.20070167799999994,50.0,10,1200
2035,2035,0.20077417000000009,50.0,10,1200
2036,2036,0.20084675799999996,50.0,10,1200
2037,2037,0.20091935299999997,50.0,10,1200
2038,2038,0.20105338899999992,50.0,10,1200
2039,2039,0.20114210300000002,50.0,10,1200
2040,2040,0.2012142589999999,50.0,10,1200
2041,2041,0.20128691500000007,50.0,10,1200
2042,2042,0.20136000999999992,50.0,10,1200
2043,2043,0.20143271400000007,50.0,10,1200
2044,2044,0.20150527100000004,50.0,10,1200
2045,2045,0.20157763500000003,50.0,10,1200
2046,2046,0.201650074,50.0,10,1200
2047,2047,0.2017233169999999,50.0,10,1200
2048,2048,0.2017958849999999,50.0,10,1200
2049,2049,0.20186786099999998,50.0,10,1200
2050,2050,0.2019414639999999,50.0,10,1200
2051,2051,0.20201662799999998,50.0,10,1200
2052,2052,0.20209085800000004,50.0,10,1200
2053,2053,0.202165033,50.0,10,1200
2054,2054,0.202239002,50.0,10,1200
2055,2055,0.20231181099999995,50.0,10,1200
2056,2056,0.20238502499999989,50.0,10,1200
2057,2057,0.0001290190000000635,7.0,25,1200
2058,2058,0.014511672000000031,7.0,25,1200
2059,2059,0.014604521999999953,7.0,25,1200
2060,2060,0.014689331999999888,7.0,25,1200
2061,2061,0.014769148000000065,8.0,25,1200
2062,2062,0.014851068000000023,8.0,25,1200
2063,2063,0.014933770999999929,8.0,25,1200
2064,2064,0.015012746000000021,6.0,25,1200
2065,2065,0.015092156999999995,6.0,25,1200
2066,2066,0.015170898999999904,6.0,25,1200
2067,2067,0.015250814000000057,6.0,25,1200
2068,2068,0.015329292999999966,6.0,25,1200
2069,2069,0.015409261999999924,6.0,25,1200
2070,2070,0.015487440000000019,5.0,25,1200
2071,2071,0.015566646999999989,5.0,25,1200
2072,2072,0.015644371999999906,5.0,25,1200
2073,2073,0.015771175000000026,6.0,25,1200
2074,2074,0.01586656899999994,6.0,25,1200
2075,2075,0.01595137099999988,6.0,25,1200
2076,2076,0.016031823999999917,6.0,25,1200
2077,2077,0.01611262400000002,6.0,25,1200
2078,2078,0.01619173500000004,6.0,25,1200
2079,2079,0.016271557999999908,6.0,25,1200
2080,2080,0.016350423999999864,6.0,25,1200
2081,2081,0.016430388000000073,6.0,25,1200
2082,2082,0.016508948999999884,6.0,25,1200
2083,2083,0.01658908400000003,6.0,25,1200
