,Iteration,Time,Fitness,Temperature,max_iters
352,352,0.23469386400000003,14.0,10,1900
353,353,0.23547591499999987,15.0,10,1900
354,354,0.23612115300000003,16.0,10,1900
355,355,0.23671636200000012,16.0,10,1900
356,356,0.23730598200000008,16.0,10,1900
357,357,0.23789288299999978,16.0,10,1900
358,358,0.2384829719999999,15.0,10,1900
359,359,0.23928085199999982,15.0,10,1900
360,360,0.23987846999999984,15.0,10,1900
361,361,0.24046198399999996,12.0,10,1900
362,362,0.24079042400000006,12.0,10,1900
363,363,0.2414295449999999,15.0,10,1900
364,364,0.2420265989999999,13.0,10,1900
365,365,0.24262360399999983,13.0,10,1900
366,366,0.24321877999999986,13.0,10,1900
367,367,0.24380285999999973,13.0,10,1900
368,368,0.24452200200000007,12.0,10,1900
369,369,0.24515814699999972,14.0,10,1900
370,370,0.24575881399999977,15.0,10,1900
371,371,0.2460808459999999,15.0,10,1900
372,372,0.2466845470000001,14.0,10,1900
373,373,0.24727034399999992,12.0,10,1900
374,374,0.247590867,12.0,10,1900
375,375,0.24790943799999976,12.0,10,1900
376,376,0.24828974400000003,12.0,10,1900
377,377,0.2491174909999998,11.0,10,1900
378,378,0.24972733099999989,12.0,10,1900
379,379,0.2503906680000001,12.0,10,1900
380,380,0.250980137,12.0,10,1900
381,381,0.25129495599999974,12.0,10,1900
382,382,0.2518878619999998,12.0,10,1900
383,383,0.2522850779999999,12.0,10,1900
384,384,0.25292412399999975,11.0,10,1900
385,385,0.25354780199999993,11.0,10,1900
386,386,0.25386521900000014,11.0,10,1900
387,387,0.25419275399999997,11.0,10,1900
388,388,0.2545564109999998,11.0,10,1900
389,389,0.25488440899999976,11.0,10,1900
390,390,0.25573248699999995,10.0,10,1900
391,391,0.2564991540000001,9.0,10,1900
392,392,0.25683498800000004,9.0,10,1900
393,393,0.2574399019999998,10.0,10,1900
394,394,0.2580537949999999,9.0,10,1900
395,395,0.25866735699999976,10.0,10,1900
396,396,0.25924891799999994,11.0,10,1900
397,397,0.2598341369999999,11.0,10,1900
398,398,0.2601583970000001,11.0,10,1900
399,399,0.261133391,12.0,10,1900
400,400,0.2618766899999998,12.0,10,1900
401,401,0.2692877359999999,11.0,10,1900
402,402,0.27000417100000007,11.0,10,1900
403,403,0.27064156000000006,11.0,10,1900
404,404,0.271308903,12.0,10,1900
405,405,0.27193698,13.0,10,1900
406,406,0.272577536,12.0,10,1900
407,407,0.27316154999999975,13.0,10,1900
408,408,0.2734699429999998,13.0,10,1900
409,409,0.27406264800000013,13.0,10,1900
410,410,0.2743702729999997,13.0,10,1900
411,411,0.2749594329999998,13.0,10,1900
412,412,0.27572873,13.0,10,1900
413,413,0.276344087,12.0,10,1900
414,414,0.2769631480000001,13.0,10,1900
415,415,0.277540331,12.0,10,1900
416,416,0.2783447539999999,12.0,10,1900
417,417,0.27896559200000004,10.0,10,1900
418,418,0.279566757,9.0,10,1900
419,419,0.2801440569999998,9.0,10,1900
420,420,0.28047101399999974,9.0,10,1900
421,421,0.28106964199999984,9.0,10,1900
422,422,0.2816685259999998,9.0,10,1900
423,423,0.2822955760000001,8.0,10,1900
424,424,0.28262236399999985,8.0,10,1900
425,425,0.28321986899999985,8.0,10,1900
426,426,0.28381716300000015,8.0,10,1900
427,427,0.28461477299999993,9.0,10,1900
428,428,0.2850402299999999,9.0,10,1900
429,429,0.2857692919999999,9.0,10,1900
430,430,0.28635746699999975,10.0,10,1900
431,431,0.28666945900000007,10.0,10,1900
432,432,0.2873056479999998,10.0,10,1900
433,433,0.28789409499999996,12.0,10,1900
434,434,0.288204232,12.0,10,1900
435,435,0.28869182700000007,12.0,10,1900
436,436,0.2893514009999998,12.0,10,1900
437,437,0.2896821059999999,12.0,10,1900
438,438,0.2902636489999999,13.0,10,1900
439,439,0.2908475560000001,13.0,10,1900
440,440,0.29143184499999997,12.0,10,1900
441,441,0.2917541739999998,12.0,10,1900
442,442,0.2923468599999999,12.0,10,1900
443,443,0.29297021600000006,12.0,10,1900
444,444,0.2935819180000001,12.0,10,1900
445,445,0.29429431799999994,12.0,10,1900
446,446,0.29494831500000007,11.0,10,1900
447,447,0.2956379509999998,11.0,10,1900
448,448,0.296345439,10.0,10,1900
449,449,0.2969638560000001,10.0,10,1900
450,450,0.29756157399999994,10.0,10,1900
451,451,0.2984122939999998,10.0,10,1900
452,452,0.29890896499999986,10.0,10,1900
453,453,0.29989631900000013,10.0,10,1900
454,454,0.30050370400000004,10.0,10,1900
455,455,0.30112216199999997,10.0,10,1900
456,456,0.3017262409999999,10.0,10,1900
457,457,0.3024188109999999,11.0,10,1900
458,458,0.30314072199999975,11.0,10,1900
459,459,0.30380908799999995,12.0,10,1900
460,460,0.30444068300000016,13.0,10,1900
461,461,0.30506714199999996,13.0,10,1900
462,462,0.3057234919999998,15.0,10,1900
463,463,0.30638378999999993,15.0,10,1900
464,464,0.30707405099999985,15.0,10,1900
465,465,0.3077653950000001,14.0,10,1900
466,466,0.30819167199999997,14.0,10,1900
467,467,0.308874887,15.0,10,1900
468,468,0.309217839,15.0,10,1900
469,469,0.3098643619999999,15.0,10,1900
470,470,0.31060523699999987,15.0,10,1900
471,471,0.311354691,14.0,10,1900
472,472,0.3120395359999999,13.0,10,1900
473,473,0.3126974159999998,13.0,10,1900
474,474,0.3133552599999998,14.0,10,1900
475,475,0.3139700080000001,13.0,10,1900
476,476,0.31429972699999986,13.0,10,1900
477,477,0.31493028700000014,13.0,10,1900
478,478,0.3152621149999999,13.0,10,1900
479,479,0.31590459699999984,12.0,10,1900
480,480,0.3165360100000001,12.0,10,1900
481,481,0.31715336800000005,12.0,10,1900
482,482,0.3177957949999999,12.0,10,1900
483,483,0.31842734100000003,12.0,10,1900
484,484,0.31905569200000006,12.0,10,1900
485,485,0.319386014,12.0,10,1900
486,486,0.32009263,12.0,10,1900
487,487,0.3207930779999999,11.0,10,1900
488,488,0.3211517169999998,11.0,10,1900
489,489,0.321500039,11.0,10,1900
490,490,0.32212761899999975,11.0,10,1900
491,491,0.32279787199999976,10.0,10,1900
492,492,0.32312553899999985,10.0,10,1900
493,493,0.32345464600000007,10.0,10,1900
494,494,0.32376713199999996,10.0,10,1900
495,495,0.32436790299999974,10.0,10,1900
496,496,0.32472227600000014,10.0,10,1900
497,497,0.3253371289999998,10.0,10,1900
498,498,0.3256653469999997,10.0,10,1900
499,499,0.326263451,10.0,10,1900
500,500,0.326847329,9.0,10,1900
501,501,0.33598885099999976,9.0,10,1900
502,502,0.33660282100000005,9.0,10,1900
503,503,0.3372161619999998,9.0,10,1900
504,504,0.337886884,7.0,10,1900
505,505,0.338490905,7.0,10,1900
506,506,0.339132765,7.0,10,1900
507,507,0.33971591099999987,7.0,10,1900
508,508,0.34032680699999984,7.0,10,1900
509,509,0.34083262999999997,7.0,10,1900
510,510,0.3411812510000001,7.0,10,1900
511,511,0.341835686,9.0,10,1900
512,512,0.34245562399999985,9.0,10,1900
513,513,0.34304767199999997,9.0,10,1900
514,514,0.34364167300000004,9.0,10,1900
515,515,0.34438029000000014,10.0,10,1900
516,516,0.34477101500000007,10.0,10,1900
517,517,0.3450833489999998,10.0,10,1900
518,518,0.34541169400000005,10.0,10,1900
519,519,0.3460364029999998,9.0,10,1900
520,520,0.34636334899999976,9.0,10,1900
521,521,0.347194193,9.0,10,1900
522,522,0.34778991800000014,9.0,10,1900
523,523,0.3484000439999999,10.0,10,1900
524,524,0.3489905979999999,10.0,10,1900
525,525,0.34932133899999984,10.0,10,1900
526,526,0.349635594,10.0,10,1900
527,527,0.3499498449999998,10.0,10,1900
528,528,0.35053402700000014,10.0,10,1900
529,529,0.35116910499999987,10.0,10,1900
530,530,0.351789664,10.0,10,1900
531,531,0.3521110219999999,10.0,10,1900
532,532,0.35276459399999993,10.0,10,1900
533,533,0.35309416800000015,10.0,10,1900
534,534,0.3534107369999999,10.0,10,1900
535,535,0.35399066,10.0,10,1900
536,536,0.3545847740000001,10.0,10,1900
537,537,0.3551969509999999,10.0,10,1900
538,538,0.3555143140000001,10.0,10,1900
539,539,0.3561835799999997,9.0,10,1900
540,540,0.3568151340000001,9.0,10,1900
541,541,0.3574446199999999,7.0,10,1900
542,542,0.3580713179999999,5.0,10,1900
543,543,0.35840118899999984,5.0,10,1900
544,544,0.35900986199999974,6.0,10,1900
545,545,0.35960824700000016,7.0,10,1900
546,546,0.36021227200000006,7.0,10,1900
547,547,0.360614843,7.0,10,1900
548,548,0.36157846199999977,5.0,10,1900
549,549,0.3619160450000001,5.0,10,1900
550,550,0.3625006370000001,5.0,10,1900
551,551,0.36317944299999994,6.0,10,1900
552,552,0.3635157549999999,6.0,10,1900
553,553,0.3641339480000001,6.0,10,1900
554,554,0.364904911,7.0,10,1900
555,555,0.3652385090000001,7.0,10,1900
556,556,0.3659635830000001,7.0,10,1900
557,557,0.366574564,7.0,10,1900
558,558,0.36690692899999977,7.0,10,1900
559,559,0.3672701059999999,7.0,10,1900
560,560,0.36759093399999987,7.0,10,1900
561,561,0.3679214530000001,7.0,10,1900
562,562,0.368515951,7.0,10,1900
563,563,0.3691954929999999,7.0,10,1900
564,564,0.36953092099999996,7.0,10,1900
565,565,0.36986799700000006,7.0,10,1900
566,566,0.37018438100000006,7.0,10,1900
567,567,0.37078235999999976,7.0,10,1900
568,568,0.371104522,7.0,10,1900
569,569,0.37141756800000003,7.0,10,1900
570,570,0.37201774799999976,7.0,10,1900
571,571,0.372392531,7.0,10,1900
572,572,0.3731237759999999,7.0,10,1900
573,573,0.37378826200000015,7.0,10,1900
574,574,0.37411299100000006,7.0,10,1900
575,575,0.3747218590000001,7.0,10,1900
576,576,0.3753300639999999,7.0,10,1900
577,577,0.37592983199999974,7.0,10,1900
578,578,0.3762623839999999,7.0,10,1900
579,579,0.37686743599999994,7.0,10,1900
580,580,0.3777698799999998,7.0,10,1900
581,581,0.3784484199999998,6.0,10,1900
582,582,0.37906913600000003,6.0,10,1900
583,583,0.3793916369999999,6.0,10,1900
584,584,0.37997996899999986,6.0,10,1900
585,585,0.3803034940000001,6.0,10,1900
586,586,0.38061689499999973,6.0,10,1900
587,587,0.38093253700000007,6.0,10,1900
588,588,0.38152316100000006,6.0,10,1900
589,589,0.38212099099999985,5.0,10,1900
590,590,0.38274142899999974,5.0,10,1900
591,591,0.3833842129999998,5.0,10,1900
592,592,0.38370737900000007,5.0,10,1900
593,593,0.38430185399999983,5.0,10,1900
594,594,0.38493373099999983,6.0,10,1900
595,595,0.3855365609999999,5.0,10,1900
596,596,0.38615405999999997,5.0,10,1900
597,597,0.38648142399999985,5.0,10,1900
