,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
44,5,9.0,1.3190574999999995,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 15.0, 14.0, 21.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 17.0, 16.0]",True,50,0.1,50
45,10,9.0,2.8214688209999963,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 15.0, 14.0, 21.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 17.0, 16.0]",True,50,0.1,50
46,20,9.0,5.817665562000002,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 15.0, 14.0, 21.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 17.0, 16.0]",True,50,0.1,50
47,30,9.0,8.796583678000005,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 15.0, 14.0, 21.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 17.0, 16.0]",True,50,0.1,50
48,50,9.0,14.754534346,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 15.0, 14.0, 21.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 17.0, 16.0]",True,50,0.1,50
49,0,18.0,0.015440831000006483,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,50,0.2,50
50,1,9.0,0.23261103200000832,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,50,0.2,50
51,5,9.0,1.2436414830000047,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,50,0.2,50
52,10,9.0,2.7287718710000064,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,50,0.2,50
53,20,9.0,5.692706431000005,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,50,0.2,50
54,30,9.0,8.715145879000005,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,50,0.2,50
55,50,9.0,14.615858455000009,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,50,0.2,50
56,0,18.0,0.016400711000002843,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,50,0.3,50
57,1,8.0,0.25722705600000495,"[23.0, 8.0, 17.0, 6.0, 3.0, 23.0, 25.0, 6.0, 16.0, 3.0, 17.0, 16.0, 15.0, 19.0, 22.0, 11.0, 11.0, 7.0, 26.0, 7.0, 24.0, 18.0, 30.0, 21.0, 7.0, 8.0, 19.0, 16.0, 10.0, 5.0, 32.0, 30.0, 15.0, 20.0, 9.0, 28.0, 24.0, 17.0, 29.0, 27.0, 27.0, 13.0, 30.0, 5.0, 4.0, 26.0, 6.0, 21.0, 20.0, 17.0]",True,50,0.3,50
58,5,8.0,1.2110532110000065,"[23.0, 8.0, 17.0, 6.0, 3.0, 23.0, 25.0, 6.0, 16.0, 3.0, 17.0, 16.0, 15.0, 19.0, 22.0, 11.0, 11.0, 7.0, 26.0, 7.0, 24.0, 18.0, 30.0, 21.0, 7.0, 8.0, 19.0, 16.0, 10.0, 5.0, 32.0, 30.0, 15.0, 20.0, 9.0, 28.0, 24.0, 17.0, 29.0, 27.0, 27.0, 13.0, 30.0, 5.0, 4.0, 26.0, 6.0, 21.0, 20.0, 17.0]",True,50,0.3,50
59,10,8.0,2.702385945000003,"[23.0, 8.0, 17.0, 6.0, 3.0, 23.0, 25.0, 6.0, 16.0, 3.0, 17.0, 16.0, 15.0, 19.0, 22.0, 11.0, 11.0, 7.0, 26.0, 7.0, 24.0, 18.0, 30.0, 21.0, 7.0, 8.0, 19.0, 16.0, 10.0, 5.0, 32.0, 30.0, 15.0, 20.0, 9.0, 28.0, 24.0, 17.0, 29.0, 27.0, 27.0, 13.0, 30.0, 5.0, 4.0, 26.0, 6.0, 21.0, 20.0, 17.0]",True,50,0.3,50
60,20,8.0,5.655695799,"[23.0, 8.0, 17.0, 6.0, 3.0, 23.0, 25.0, 6.0, 16.0, 3.0, 17.0, 16.0, 15.0, 19.0, 22.0, 11.0, 11.0, 7.0, 26.0, 7.0, 24.0, 18.0, 30.0, 21.0, 7.0, 8.0, 19.0, 16.0, 10.0, 5.0, 32.0, 30.0, 15.0, 20.0, 9.0, 28.0, 24.0, 17.0, 29.0, 27.0, 27.0, 13.0, 30.0, 5.0, 4.0, 26.0, 6.0, 21.0, 20.0, 17.0]",True,50,0.3,50
61,30,8.0,8.603882427000002,"[23.0, 8.0, 17.0, 6.0, 3.0, 23.0, 25.0, 6.0, 16.0, 3.0, 17.0, 16.0, 15.0, 19.0, 22.0, 11.0, 11.0, 7.0, 26.0, 7.0, 24.0, 18.0, 30.0, 21.0, 7.0, 8.0, 19.0, 16.0, 10.0, 5.0, 32.0, 30.0, 15.0, 20.0, 9.0, 28.0, 24.0, 17.0, 29.0, 27.0, 27.0, 13.0, 30.0, 5.0, 4.0, 26.0, 6.0, 21.0, 20.0, 17.0]",True,50,0.3,50
62,50,8.0,14.501461458999998,"[23.0, 8.0, 17.0, 6.0, 3.0, 23.0, 25.0, 6.0, 16.0, 3.0, 17.0, 16.0, 15.0, 19.0, 22.0, 11.0, 11.0, 7.0, 26.0, 7.0, 24.0, 18.0, 30.0, 21.0, 7.0, 8.0, 19.0, 16.0, 10.0, 5.0, 32.0, 30.0, 15.0, 20.0, 9.0, 28.0, 24.0, 17.0, 29.0, 27.0, 27.0, 13.0, 30.0, 5.0, 4.0, 26.0, 6.0, 21.0, 20.0, 17.0]",True,50,0.3,50
63,0,18.0,0.017002709999999865,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,50,0.4,50
64,1,10.0,0.3202073199999944,"[0.0, 10.0, 17.0, 16.0, 7.0, 24.0, 32.0, 22.0, 29.0, 2.0, 5.0, 8.0, 25.0, 16.0, 17.0, 4.0, 31.0, 11.0, 26.0, 12.0, 0.0, 19.0, 13.0, 23.0, 19.0, 25.0, 20.0, 12.0, 24.0, 26.0, 32.0, 15.0, 14.0, 12.0, 5.0, 1.0, 31.0, 23.0, 4.0, 21.0, 21.0, 4.0, 9.0, 24.0, 32.0, 12.0, 27.0, 27.0, 16.0, 4.0]",True,50,0.4,50
65,5,9.0,1.4065195120000027,"[0.0, 10.0, 17.0, 16.0, 7.0, 24.0, 32.0, 22.0, 29.0, 2.0, 5.0, 8.0, 25.0, 16.0, 17.0, 4.0, 31.0, 11.0, 26.0, 12.0, 0.0, 19.0, 13.0, 23.0, 19.0, 25.0, 20.0, 12.0, 24.0, 26.0, 32.0, 15.0, 14.0, 12.0, 5.0, 1.0, 31.0, 23.0, 4.0, 21.0, 21.0, 4.0, 9.0, 24.0, 32.0, 12.0, 26.0, 27.0, 16.0, 4.0]",True,50,0.4,50
66,10,9.0,2.9153306249999957,"[0.0, 10.0, 17.0, 16.0, 7.0, 24.0, 32.0, 22.0, 29.0, 2.0, 5.0, 8.0, 25.0, 16.0, 17.0, 4.0, 31.0, 11.0, 26.0, 12.0, 0.0, 19.0, 13.0, 23.0, 19.0, 25.0, 20.0, 12.0, 24.0, 26.0, 32.0, 15.0, 14.0, 12.0, 5.0, 1.0, 31.0, 23.0, 4.0, 21.0, 21.0, 4.0, 9.0, 24.0, 32.0, 12.0, 26.0, 27.0, 16.0, 4.0]",True,50,0.4,50
67,20,9.0,5.907459179,"[0.0, 10.0, 17.0, 16.0, 7.0, 24.0, 32.0, 22.0, 29.0, 2.0, 5.0, 8.0, 25.0, 16.0, 17.0, 4.0, 31.0, 11.0, 26.0, 12.0, 0.0, 19.0, 13.0, 23.0, 19.0, 25.0, 20.0, 12.0, 24.0, 26.0, 32.0, 15.0, 14.0, 12.0, 5.0, 1.0, 31.0, 23.0, 4.0, 21.0, 21.0, 4.0, 9.0, 24.0, 32.0, 12.0, 26.0, 27.0, 16.0, 4.0]",True,50,0.4,50
68,30,9.0,8.772675223999997,"[0.0, 10.0, 17.0, 16.0, 7.0, 24.0, 32.0, 22.0, 29.0, 2.0, 5.0, 8.0, 25.0, 16.0, 17.0, 4.0, 31.0, 11.0, 26.0, 12.0, 0.0, 19.0, 13.0, 23.0, 19.0, 25.0, 20.0, 12.0, 24.0, 26.0, 32.0, 15.0, 14.0, 12.0, 5.0, 1.0, 31.0, 23.0, 4.0, 21.0, 21.0, 4.0, 9.0, 24.0, 32.0, 12.0, 26.0, 27.0, 16.0, 4.0]",True,50,0.4,50
69,50,9.0,14.61061823,"[0.0, 10.0, 17.0, 16.0, 7.0, 24.0, 32.0, 22.0, 29.0, 2.0, 5.0, 8.0, 25.0, 16.0, 17.0, 4.0, 31.0, 11.0, 26.0, 12.0, 0.0, 19.0, 13.0, 23.0, 19.0, 25.0, 20.0, 12.0, 24.0, 26.0, 32.0, 15.0, 14.0, 12.0, 5.0, 1.0, 31.0, 23.0, 4.0, 21.0, 21.0, 4.0, 9.0, 24.0, 32.0, 12.0, 26.0, 27.0, 16.0, 4.0]",True,50,0.4,50
70,0,18.0,0.03245088799999962,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,100,0.05,50
71,1,9.0,0.24823664199999484,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.05,50
72,5,9.0,1.9523358869999896,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.05,50
73,10,9.0,4.191478664999991,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.05,50
74,20,9.0,8.673611186999992,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.05,50
75,30,9.0,13.134504153000009,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.05,50
76,50,9.0,22.058851916999984,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.05,50
77,0,18.0,0.032093772999985504,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,100,0.1,50
78,1,9.0,0.266499108000005,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.1,50
79,5,9.0,1.908195907999982,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.1,50
80,10,9.0,4.167583046999994,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.1,50
81,20,9.0,8.63847743399998,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.1,50
82,30,9.0,13.088270150999989,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.1,50
83,50,9.0,21.974136932999983,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 31.0, 30.0, 17.0, 7.0, 9.0, 28.0, 7.0, 3.0, 7.0, 8.0, 5.0, 28.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 31.0, 10.0, 20.0, 14.0, 7.0, 29.0, 5.0, 14.0, 15.0, 32.0, 23.0, 27.0, 6.0, 9.0, 1.0, 11.0, 23.0, 6.0, 12.0, 5.0, 12.0, 18.0]",True,100,0.1,50
84,0,18.0,0.03140897200000836,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,100,0.2,50
85,1,8.0,0.3138614279999956,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 15.0, 14.0, 21.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 0.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 21.0, 16.0]",True,100,0.2,50
86,5,7.0,1.5687658159999955,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 20.0, 14.0, 22.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 21.0, 16.0]",True,100,0.2,50
87,10,7.0,3.7789449880000063,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 20.0, 14.0, 22.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 21.0, 16.0]",True,100,0.2,50
88,20,7.0,8.217427917999998,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 20.0, 14.0, 22.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 21.0, 16.0]",True,100,0.2,50
89,30,7.0,12.675845372999987,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 20.0, 14.0, 22.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 21.0, 16.0]",True,100,0.2,50
90,50,7.0,21.52306993100001,"[15.0, 17.0, 19.0, 19.0, 1.0, 27.0, 9.0, 13.0, 6.0, 24.0, 10.0, 5.0, 20.0, 14.0, 22.0, 0.0, 14.0, 6.0, 24.0, 3.0, 4.0, 31.0, 27.0, 3.0, 13.0, 17.0, 10.0, 3.0, 27.0, 15.0, 20.0, 25.0, 11.0, 17.0, 5.0, 19.0, 7.0, 4.0, 31.0, 29.0, 27.0, 32.0, 18.0, 29.0, 13.0, 9.0, 8.0, 25.0, 21.0, 16.0]",True,100,0.2,50
91,0,18.0,0.034233733999997185,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,100,0.3,50
92,1,7.0,0.36347057999998356,"[15.0, 15.0, 7.0, 27.0, 22.0, 0.0, 12.0, 13.0, 18.0, 14.0, 14.0, 20.0, 7.0, 27.0, 15.0, 23.0, 11.0, 13.0, 29.0, 31.0, 18.0, 4.0, 28.0, 1.0, 8.0, 16.0, 26.0, 2.0, 17.0, 20.0, 0.0, 6.0, 22.0, 15.0, 10.0, 21.0, 32.0, 27.0, 10.0, 4.0, 21.0, 3.0, 30.0, 23.0, 29.0, 30.0, 11.0, 21.0, 29.0, 7.0]",True,100,0.3,50
93,5,6.0,1.6298562179999863,"[17.0, 5.0, 13.0, 3.0, 3.0, 7.0, 24.0, 20.0, 28.0, 8.0, 8.0, 25.0, 17.0, 5.0, 18.0, 31.0, 14.0, 22.0, 16.0, 27.0, 4.0, 29.0, 11.0, 17.0, 24.0, 20.0, 0.0, 14.0, 10.0, 1.0, 23.0, 9.0, 28.0, 25.0, 19.0, 12.0, 15.0, 4.0, 16.0, 21.0, 4.0, 32.0, 7.0, 31.0, 2.0, 25.0, 30.0, 5.0, 30.0, 7.0]",True,100,0.3,50
94,10,6.0,3.606891088999987,"[17.0, 5.0, 13.0, 3.0, 3.0, 7.0, 24.0, 20.0, 28.0, 8.0, 8.0, 25.0, 17.0, 5.0, 18.0, 31.0, 14.0, 22.0, 16.0, 27.0, 4.0, 29.0, 11.0, 17.0, 24.0, 20.0, 0.0, 14.0, 10.0, 1.0, 23.0, 9.0, 28.0, 25.0, 19.0, 12.0, 15.0, 4.0, 16.0, 21.0, 4.0, 32.0, 7.0, 31.0, 2.0, 25.0, 30.0, 5.0, 30.0, 7.0]",True,100,0.3,50
95,20,6.0,8.026890667000004,"[17.0, 5.0, 13.0, 3.0, 3.0, 7.0, 24.0, 20.0, 28.0, 8.0, 8.0, 25.0, 17.0, 5.0, 18.0, 31.0, 14.0, 22.0, 16.0, 27.0, 4.0, 29.0, 11.0, 17.0, 24.0, 20.0, 0.0, 14.0, 10.0, 1.0, 23.0, 9.0, 28.0, 25.0, 19.0, 12.0, 15.0, 4.0, 16.0, 21.0, 4.0, 32.0, 7.0, 31.0, 2.0, 25.0, 30.0, 5.0, 30.0, 7.0]",True,100,0.3,50
